474,0.623102554609
475,0.646912844947
466,0.634920634921
479,0.756679389313
497,0.733291165929
478,0.716574730759
148,0.763834196891
156,0.653728294178
481,0.712058212058
480,0.718451612903
482,0.642313019391
477,0.688493324857
158,0.61215303826
471,0.648878737542
153,0.681778552746
472,0.631079136691
190,0.695652173913
483,0.639136144754
469,0.676308869233
150,0.731225296443
476,0.7022417154
181,0.694072657744
149,0.765583173996
443,0.629926519706
141,0.786978869218
486,0.71487018096
164,0.631507876969
171,0.723404255319
521,0.830025278532
147,0.795297029703
191,0.663623595506
152,0.757884972171
487,0.661823383272
470,0.6756020486
468,0.654954740353
192,0.544685351666
456,0.624961479199
506,0.736484848485
484,0.681208053691
434,0.544685990338
450,0.662715517241
179,0.663116123642
447,0.653952843273
494,0.645010964912
189,0.586206896552
464,0.65023867888
187,0.681912109106
194,0.59828545646
162,0.726661749037
170,0.66859969299
160,0.636528028933
169,0.747351263244
193,0.575983436853
157,0.701454470256
174,0.66420331651
448,0.647561588738
154,0.696202531646
485,0.695238095238
195,0.716148445336
488,0.695748511287
168,0.767206953253
137,0.745524745525
492,0.76320021442
167,0.674087412015
133,0.818192564572
455,0.71450665017
138,0.732018163086
173,0.695501730104
463,0.738947368421
178,0.650298606503
176,0.653359002938
143,0.713938302184
467,0.667828106852
498,0.700268181101
177,0.644122383253
460,0.682074711099
505,0.741904761905
163,0.707939578838
461,0.680141074335
522,0.844683055477
509,0.781439493804
512,0.798419682141
144,0.733532122526
462,0.759663865546
431,0.668645325419
132,0.804545721501
145,0.7501373878
188,0.657391304348
155,0.735232843137
146,0.752007383479
490,0.733901515152
204,0.548239124001
499,0.70324005891
465,0.662050599201
159,0.655982033483
442,0.597701149425
441,0.605357784969
196,0.597147147147
508,0.755212747923
437,0.549520766773
166,0.59637964775
500,0.701186623517
440,0.584884994524
180,0.651113013699
175,0.654287163876
517,0.799358910147
435,0.475229014769
513,0.84296875
449,0.745148356055
473,0.683195592287
185,0.649193548387
161,0.671564914407
503,0.736363636364
165,0.586993970715
134,0.819551092735
489,0.656788793103
183,0.6904315197
457,0.598870056497
501,0.721524591484
515,0.806197183099
507,0.746900584795
510,0.770293609672
438,0.642726941305
518,0.878759505812
420,0.513052208835
131,0.793022940138
523,0.802085057091
212,0.649049012436
496,0.775226458816
445,0.64228367529
502,0.697091703431
452,0.635357368754
424,0.493981376334
516,0.794915836482
172,0.675862068966
519,0.898115840893
504,0.768019999074
459,0.725974025974
535,0.78178363182
182,0.713423295455
495,0.717912105347
493,0.714493328049
433,0.590747330961
140,0.76778819636
184,0.616868661885
446,0.681400282885
451,0.704081632653
197,0.661061026352
142,0.699096774194
135,0.725835145286
514,0.843926331166
541,0.799530378632
540,0.810234145353
207,0.603445392206
444,0.589092086098
511,0.771308420801
136,0.764942016057
199,0.525445473984
458,0.617971014493
525,0.751103018419
127,0.823583027512
520,0.898702942107
491,0.700523982265
439,0.601222581805
436,0.556539864513
139,0.724084824073
202,0.6670128072
206,0.611794966011
208,0.640569395018
453,0.657945229374
454,0.618410822578
213,0.574494949495
130,0.770506239936
524,0.834316920638
543,0.712292358804
151,0.720328177837
128,0.840688175969
116,0.883747316774
215,0.568888888889
186,0.68636755824
200,0.509194583036
229,0.660069848661
129,0.816727683727
432,0.63274903805
427,0.599589322382
536,0.789261694439
211,0.56013986014
117,0.833279402247
221,0.482558139535
201,0.665050167224
426,0.541406945681
203,0.676317501627
214,0.662596662597
218,0.51722252597
198,0.546291208791
531,0.840316727153
429,0.558097395243
216,0.492430441899
219,0.63670411985
124,0.797907128842
421,0.617309697602
114,0.793667626117
205,0.372950819672
217,0.508217913204
223,0.62239250745
526,0.690589031821
209,0.439387554432
225,0.573113207547
425,0.602448453608
537,0.782175269611
126,0.826242236025
428,0.624277456647
423,0.47036199095
115,0.817402349952
119,0.844563642118
123,0.766229397915
538,0.709412384136
105,0.475586485576
226,0.536842105263
113,0.814370119044
224,0.517894736842
118,0.877329312016
527,0.70811885059
222,0.549399062946
539,0.685949703888
122,0.898435519502
422,0.430577849117
125,0.786420863309
529,0.732133441637
121,0.875586391769
106,0.403690715477
210,0.426287176207
430,0.505652620761
107,0.480078563412
112,0.748768472906
120,0.845144356955
542,0.577270490142
530,0.746670717505
